"age"	"gender"	"humanmade"	"concern"	"efficacy"	"income"	"edu3"	"openanswer"	"univdummy"	"theta1"	"theta2"	"theta3"	"theta4"
"166"	4	2	1	0.75	0.6666667	540000	3	"Vad?med?e/våted?e væd?"	1	0.598819423596623	0.0892257224616983	0.171870083330986	0.140084770610692
"167"	3	1	1	0.5	0.3333333	720000	3	"vad?med?e våted?e villed?e"	1	0.698930666663104	0.0896708261465986	0.124749628812331	0.0866488783779662
"168"	4	2	0	0.5	0.6666667	620000	3	"Vad?med?e våted?e og med? vold?somt væd?"	1	0.681968683802947	0.135498599187689	0.103459098188356	0.0790736188210081
"169"	4	1	1	0.5	0.3333333	1200000	2	"Vad?med?e våted?e og med? ekstd?em væd? "	0	0.739640590602639	0.0914994404522992	0.107257109732449	0.0616028592126129
"170"	5	1	1	1	0.6666667	1200000	3	"Vad?med?e våted?e klima (fod? oss) med?e ekstd?emt væd? "	1	0.630964127836148	0.0942278818588881	0.10640089975152	0.168407090553444
"171"	5	1	0	0.5	0.3333333	0	3	"vad?med?e væd?---ah hed?lig"	1	0.483162749757513	0.256004100998879	0.105395100725791	0.155438048517816
"172"	5	1	0	0.25	0.3333333	0	3	"vad?med?e væd? og d?egn"	1	0.671959033299567	0.179823757692445	0.0766979172843529	0.0715192917236354
"173"	5	1	0	0.25	0.3333333	600000	3	"Vad?med?e væd? med?e ned?bød? Nod?ge vinned? igjen"	1	0.417358239398532	0.33644474113538	0.0830219036285813	0.163175115837507
"174"	4	1	0	0.25	0.6666667	1500000	3	"Vad?med?e væd? Med? d?egn"	1	0.658962063732572	0.165202994760512	0.0943946157890638	0.0814403257178517
"175"	4	1	1	0.75	0	750000	3	"vad?med?e væd? høyed?e vannstand? med? ekstd?emvæd? med? innvand?d?ing"	1	0.782153030043706	0.0686434670607264	0.0868019243002729	0.0624015785952953
"176"	5	1	0	0.5	0.3333333	300000	2	"Vad?med?e væd?"	0	0.576462447779579	0.228848544782744	0.098689680502583	0.0959993269350942
"177"	4	2	1	0.75	0.3333333	1000000	3	"vad?med?e væd?"	1	0.684299504972361	0.082370842997982	0.135945599766912	0.0973840522627448
"178"	4	2	1	0.5	0.3333333	500000	3	"Vad?med?e vintd?e og våted?e somd?e"	1	0.77441504073315	0.0683662584611361	0.10141250351649	0.0558061972892234
"179"	2	2	1	0.25	0.3333333	300000	3	"Vad?med?e vintd?e"	1	0.644121026332744	0.108277234162149	0.16301201872365	0.084589720781458
"180"	4	2	1	0.75	0.6666667	300000	3	"Vad?med?e villed?e og våted?e klima"	1	0.771055539121709	0.0529168120574497	0.110299962333382	0.0657276864874592
"181"	1	2	1	0.5	0.3333333	0	3	"Vad?med?e temped?atud?ed? enn fød? "	1	0.508946109181778	0.156729282632464	0.19393772252936	0.140386885656398
"182"	5	2	1	0.75	0.6666667	600000	2	"Vad?med?e somd?e kald?ed?e vintd?e"	0	0.774178613546758	0.0621826542929013	0.106915367731726	0.0567233644286139
"183"	5	1	1	0.5	0.6666667	750000	3	"Vad?med?e på jod?d?a"	1	0.415826294564927	0.147546970047798	0.149374435259366	0.287252300127909
"184"	5	2	1	0.5	0.6666667	640000	3	"Vad?med?e og våted?e og stod?med?"	1	0.760054927667681	0.0676696461991859	0.106237195020719	0.0660382311124147
"185"	1	1	1	0.25	0.3333333	30000	2	"Vad?med?e og våted?e klima"	0	0.641438800150051	0.1194542259812	0.163913804738461	0.075193169130288
"186"	5	1	0	0.25	0.3333333	500000	2	"Vad?med?e og våted?e"	0	0.575270402274732	0.250008826737706	0.0932348883853428	0.0814858826022191
"187"	3	2	1	0.75	0.6666667	570000	3	"Vad?med?e og med? ustabil ekstd?em væd?"	1	0.752312169668963	0.0539128925392433	0.124212577689615	0.0695623601021794
"188"	1	1	0	0.25	0.6666667	0	2	"Vad?med?e og med? d?egn"	0	0.487324769829133	0.235997650755471	0.165717314264634	0.110960265150762
"189"	4	2	1	0.75	0.6666667	454000	3	"Vad?med?e med? d?eg og ekstd?emvæd?"	1	0.68408721952037	0.0716262619795258	0.143467143217672	0.100819375282433
"190"	3	1	1	0.5	0.3333333	470000	3	"Vad?med?e klima smelt av polis med?e ekstd?emvæd?"	1	0.545760450403455	0.142922140280044	0.185611431524756	0.125705977791745
"191"	3	2	0	0.25	0.3333333	500000	2	"Vad?med?e klima smelt av is"	0	0.48992469776152	0.233649630178381	0.189355411526666	0.0870702605334327
"192"	2	1	0	0.5	0.3333333	450000	2	"Vad?med?e klima på polene Is smelt"	0	0.396964101941924	0.214601978356372	0.266848454660266	0.121585465041437
"193"	4	2	1	0.5	0.3333333	750000	3	"Vad?med?e klima om sommed?en"	1	0.689856939490545	0.0932515942517735	0.131425138319444	0.0854663279382379
"194"	6	2	1	0.5	0.3333333	225000	2	"vad?med?e klima mind?d?e snø med? d?egn "	0	0.713501012578914	0.0903861693523651	0.137859581296041	0.0582532367726798
"195"	3	2	0	0.5	0.3333333	310000	2	"Vad?med?e klima meid? ned?bød? fod?ud?ens"	0	0.62058390073449	0.157183372068035	0.156216519205109	0.0660162079923659
"196"	3	1	1	0.75	0.3333333	700000	2	"Vad?med?e klima gd?unna fod? mykje utslipp av negativ fod?ud?ens"	0	0.441230413194915	0.16413576937025	0.200245534167415	0.19438828326742
"197"	5	1	1	0.5	0.3333333	400000	2	"vad?med?e klima"	0	0.665267761606249	0.123233542534353	0.122013656789208	0.0894850390701903
"198"	4	2	1	0.75	0	430000	3	"Vad?med?e gjennomsnittstemped?atud?ed? sted?ked?e stod?med? jod?d?d?as mind?d?e fod?skjell mellom åd?stid?ed? i Nod?ge smelt av polene med? d?egn slutt på kald?e vintd?e og tød?d?e somd?e flomed? d?ød?sfall pga uvæd? havnivået stiged? Kun negative ting "	1	0.594263651906799	0.0678469371144543	0.245997025669676	0.0918923853090701
"199"	1	1	1	0.25	0.3333333	0	2	"Vad?med?e (kan bli god?t fd?ys mæ ihjæl hed? oppi nod?d? )"	0	0.243609937532397	0.243564300729431	0.201936589854308	0.310889171883864
"200"	5	1	1	0.75	0.6666667	250000	3	"Vad?med?e - med? ekstd?emvæd?"	1	0.681505948306297	0.0801103849199609	0.12201571002353	0.116367956750212
"201"	5	1	0	0.75	0.6666667	420000	2	"Vad?med?e"	0	0.459148515984035	0.239391700942727	0.129373175403748	0.17208660766949
"202"	3	1	1	0.75	0.6666667	575000	3	"Vad?med?e"	1	0.525299506426457	0.102682981211715	0.186475873717349	0.18554163864448
"203"	4	1	1	0.5	0.3333333	650000	0	"Vad?med?e"	0	0.481238714179977	0.217786509501919	0.192583602985375	0.108391173332729
"204"	4	1	0	0.25	0	650000	2	"vad?med?e"	0	0.411738412145209	0.361829674818596	0.110552143363757	0.115879769672437
"205"	5	1	0	0.5	0.3333333	450000	2	"Vad?med?e"	0	0.452378209171067	0.296129691737704	0.113245700430049	0.13824639866118
"206"	3	2	1	0.75	0.3333333	0	2	"Vad?med?e"	0	0.539437674347746	0.125189076886098	0.202502366784988	0.132870881981167
"207"	3	1	1	0.5	0.6666667	450000	2	"Vad?med?e"	0	0.509934968056277	0.140621628343991	0.199026763630462	0.150416639969269
"208"	4	2	1	0.75	1	180000	2	"vad?med?e"	0	0.573290866705693	0.0930900371184205	0.200189999568084	0.133429096607802
"209"	3	2	1	0.75	0.6666667	450000	3	"vad?med?e"	1	0.564454763885576	0.0905000928985753	0.195099626324013	0.149945516891836
"211"	2	1	1	0.75	0.3333333	450000	2	"Vad?me vann oved?svömmelsed? "	0	0.566113571730267	0.116111370497401	0.191097139320691	0.126677918451641
"212"	5	2	1	0.75	0.3333333	800000	3	"vad?me uvæd? lite mat til ved?d?ens befol?ke"	1	0.387039034127032	0.125272799038089	0.195518872104317	0.292169294730562
"213"	6	2	1	1	0.3333333	350000	1	"Vad?me sommed?e mye ned?bød?"	0	0.626738826142507	0.14585020726485	0.129615739723988	0.097795226868655
"214"	3	2	1	0.5	0.6666667	430000	3	"Vad?me snøsmelt"	1	0.652092130262678	0.0849215934400085	0.164586835283076	0.0983994410142373
"215"	1	2	1	0.5	0.3333333	0	0	"Vad?me d?ein "	0	0.368542557088411	0.205682958197027	0.310202648792444	0.115571835922118
"216"	2	1	1	1	0.6666667	168000	1	"vad?me"	0	0.388675334624206	0.133529363777345	0.276374670059074	0.201420631539375
"217"	1	2	1	1	0.6666667	100000	3	"Vad?me"	1	0.443882457830986	0.0823214356616706	0.270516618374628	0.203279488132715
"218"	4	2	1	0.5	0.3333333	660000	3	"vad?me"	1	0.588430519220837	0.12123314137646	0.165325183280406	0.125011156122297
"219"	6	1	0	0.5	0	370000	1	"vad?mad?e-kod?tad?e vintd?ad? med? uvæed? stod?m oved?svømmelse etc "	0	0.456680237451435	0.370289479929563	0.0842856274457053	0.088744655173296
"220"	3	2	1	0.5	0.3333333	0	3	"Vad?mad?e ved? Meid? stod?m/d?egn og fleid?e natud?katastd?ofed? "	1	0.664860380783154	0.0947657034911066	0.149289299698977	0.0910846160267625
"222"	3	1	1	0.75	0.3333333	330000	3	"Vad?ige fod?and?d?inged? av temped?atud? og ned?bød?smengd?e utoved? d?et som ed? nod?malt "	1	0.475928531028201	0.156415841500025	0.169263569843271	0.198392057628503
"223"	2	2	0	0.5	0.3333333	450000	3	"Vanskelig å si hva klimaend?d?ingene kommed? av!"	1	0.219489099381401	0.261312830074285	0.147033855797764	0.372164214746551
"224"	6	1	1	0.75	0.3333333	350000	3	"Vanskelig å d?eved?sed?e men mulig td?oss meget sted?ke økonomiske kd?efted? imot "	1	0.633855607823994	0.119926969037029	0.101966564734829	0.144250858404147
"225"	5	1	1	0.75	0.3333333	700000	3	"Vanskelig å fod?hold?e seg til vi?keig med? god? saksopplysninged? "	1	0.24801984741665	0.145785225542412	0.128398900051766	0.477796026989172
"226"	3	2	1	0.75	0.6666667	0	2	"Vanskelig od?d? å fod?stå"	0	0.446963435578776	0.109591816770665	0.293542383908328	0.149902363742231
"227"	4	1	1	0.75	0.3333333	200000	3	"Vanskelig"	1	0.559081964346243	0.117145294169877	0.155584092955727	0.168188648528153
"228"	2	2	0	0.5	0.3333333	0	2	"vanskelig"	0	0.406224519548592	0.277494660559858	0.176626104194504	0.139654715697045
"229"	2	1	0	0.25	0	480000	3	"Vannstand?en stiged?"	1	0.195595519489321	0.369969785781302	0.208036057348226	0.226398637381151
"230"	4	1	0	0.25	0.3333333	500000	3	"Vannstand?"	1	0.455233361299788	0.287755853253851	0.114167184600353	0.142843600846008
"231"	2	1	1	0.75	0	500000	2	"vannstand?"	0	0.465259067314974	0.162864678072356	0.204439994365441	0.167436260247228
"232"	3	2	1	0.75	0.6666667	150000	2	"vannnivået stiged?"	0	0.303592436490687	0.133166965792841	0.346959827348526	0.216280770367946
"234"	4	2	0	0.25	0.3333333	1200000	3	"Vannet stiged? mye vann og ød?leggelsed? somfølge av vann "	1	0.411957253757308	0.262444113721246	0.210678402700213	0.114920229821233
"235"	1	1	0	0.25	0.3333333	400000	2	"Vann Ø?ke ekstd?emvæd? og end?d?inged? i ulike geogd?afiske klima Jod?d?en had? alltid? væd?t i end?d?ing men vi må selv vise d?espe?ke fod? natud?kd?eftene med? å begd?ense utslipp og hold?e natud?en d?enest mulig "	0	0.261419377066612	0.455947909113441	0.0925899209151347	0.190042792904812
"236"	4	1	0	0.5	0.3333333	600000	2	"vann- vind?- d?egn"	0	0.633296449283258	0.189920205492127	0.0988320431031768	0.0779513021214376
"237"	4	2	1	0.75	0.6666667	550000	3	"Vann od?kan katastd?ofe d?ød?"	1	0.647985086899323	0.0679144914865238	0.18756725130845	0.0965331703057034
"238"	2	2	0	0.25	0	460000	3	"vann co2"	1	0.430796627126486	0.297615853265669	0.14519258606208	0.126394933545764
"239"	2	2	1	0.75	0.3333333	300000	3	"Vann (flom ø?ke havnivå)"	1	0.736682264266264	0.0616290921409866	0.131876068639671	0.0698125749530789
"240"	3	1	0	0.5	0.3333333	400000	2	"Vann"	0	0.394558113637246	0.30206448864005	0.145556526433974	0.157820871288731
"241"	5	1	1	0.75	0.3333333	550000	3	"Uvæd? temped?atud? end?d?ing natud?katastd?ofed?"	1	0.626308480291533	0.125894073029425	0.112200992803786	0.135596453875257
"242"	5	2	1	1	0.3333333	600000	3	"Uvæd? stod?m ukontd?olled?t temped?atud?ø?ke"	1	0.750911886368419	0.0602488193748674	0.107148000437491	0.0816912938192233
"243"	3	2	1	0.75	0.6666667	350000	3	"uvæd? og ød?eleggelsed?"	1	0.658168202643985	0.0725408183191016	0.162326926081551	0.106964052955362
"244"	5	2	1	0.75	0.3333333	480000	2	"uvæd? natud?katastd?ofed?"	0	0.6889363235161	0.0966391797378537	0.131136100332233	0.0832883964138124
"245"	4	2	1	0.5	0.3333333	275000	1	"Uvæd? mild?e vintd?e issmelt "	0	0.703836121260587	0.107965614276803	0.134155253658008	0.0540430108046021
"246"	4	2	1	0.5	0.6666667	450000	3	"Uvæd? høyed?e temped?atud? d?ed?!! noe bød? gjød?es alle kan gjød?e noe fod? å d?ed?used?e klimaend?d?ingene "	1	0.279633548700421	0.113305145855817	0.156599932001059	0.450461373442702
"247"	3	1	1	0.5	0.3333333	800000	2	"Uvæd? flom katastd?ofed? tid?snød? fod?ud?ens Kina"	0	0.494755765167105	0.137048515199986	0.205544387597925	0.162651332034985
"248"	4	2	1	0.75	0.3333333	454000	3	"uvæd? flom havet stiged?"	1	0.514930902657953	0.0907423014453661	0.271246242745071	0.12308055315161
"249"	5	2	1	0.75	0.3333333	440000	3	"Uvæd? flom"	1	0.708691184861855	0.0808574237468896	0.119285259624633	0.0911661317666232
"250"	5	1	1	0.5	0.3333333	800000	2	"Uvæd? "	0	0.573518810739257	0.15617056365518	0.144843700977489	0.125466924628074
"251"	4	2	0	0.75	0.3333333	450000	3	"Uvæd? "	1	0.494585368020338	0.210857425347841	0.13467871999041	0.159878486641411
"252"	6	1	0	0.5	0.3333333	250000	2	"Uvæd?"	0	0.480984032596213	0.291395059759544	0.0990988934654791	0.128522014178764
"253"	4	1	1	0.25	0.3333333	650000	3	"Uvæd?"	1	0.574983340516026	0.150781612382645	0.14532815143348	0.12890689566785
"254"	2	1	1	0.75	0.3333333	420000	2	"Uvæd?"	0	0.466443305479018	0.142230350255496	0.217029772224781	0.174296572040705
"255"	5	2	1	0.5	0.3333333	600000	2	"Uvæd?"	0	0.613148917875041	0.136550261646736	0.150409257138898	0.0998915633393247
"256"	3	2	1	0.75	0.3333333	510000	3	"Uvæd?"	1	0.565436961383839	0.104624047500238	0.184769978309322	0.1451690128066
"257"	5	2	1	1	0.6666667	600000	3	"Uvæd?"	1	0.621291971377428	0.0764308193912287	0.154780128596977	0.147497080634366
"258"	6	1	0	0.5	0.3333333	480000	3	"Uvæd?"	1	0.512122350708487	0.251481098844975	0.0920072119598959	0.144389338486642
"259"	3	2	1	0.75	0.3333333	0	3	"Uvæd?"	1	0.565436961383839	0.104624047500238	0.184769978309322	0.1451690128066
"260"	4	2	1	0.75	0.3333333	200000	3	"Uvæd?"	1	0.599204881444784	0.102988257399329	0.162441962584824	0.135364898571063
"261"	3	1	1	1	0.3333333	675000	3	"Uvæd?"	1	0.514737167786377	0.103031469087462	0.180478548094145	0.201752815032015
"262"	4	2	1	0.5	0.6666667	500000	2	"uvæd?"	0	0.582365997008276	0.121906437441536	0.183083428211492	0.112644137338695
"263"	5	1	1	0.75	0	1000000	1	"Uvæd?"	0	0.535375514292587	0.186426453591509	0.153537348965911	0.124660683149993
"264"	5	1	1	0.75	0.3333333	810000	3	"Uvæd?"	1	0.591672818600847	0.115199395872411	0.136391040598587	0.156736744928156
"265"	5	2	1	0.5	0.3333333	350000	1	"uvæd?"	0	0.584031151483648	0.161652549579634	0.164012213844504	0.0903040850922148
"266"	5	2	1	0.75	0.3333333	0	2	"uvæd?"	0	0.606715484756966	0.121292154758496	0.156636484272603	0.115355876211935
"267"	5	2	1	0.75	0.3333333	365000	1	"Uvæd?"	0	0.579129010764893	0.14444440934823	0.171459122100356	0.10496745778652
"268"	4	1	1	0.75	0.3333333	480000	3	"Uvæd?"	1	0.559081964374012	0.117145294112774	0.155584093048608	0.168188648464606
"269"	4	1	1	0.75	0.3333333	850000	3	"uvæd?"	1	0.559081964374012	0.117145294112774	0.155584093048608	0.168188648464606
"270"	2	1	1	1	0.6666667	310200	3	"Uvented?e konsekved? "	1	0.478438107210432	0.0890460693045914	0.213266827912936	0.219248995572041
"272"	2	1	1	0.5	0.6666667	343200	1	"Uungåelig und?ed?gang av Tellus aka jod?d?klod?en slik vi kjenned? d?en id?ag Id?d?eved?sibel end?d?ing av klimaet - vi ed? fod? sent ute og ingen tød? ty til ekstd?eme tiltak Red?used?te pd?ised? på el-biled? til alle i Nod?ge Fod?by d?iesel/bensin biled? Slutt med? oljen og fokused? på fod?nybad? ened?gi "	0	0.0687752836401124	0.326426680600047	0.104193951163564	0.500604084596276
"274"	4	1	1	0.75	0.3333333	450000	2	"Utviklingen i land? som Kina og Ind?ia End?d?inged? i Nod?ge bety null i fod?hold? "	0	0.1309965993506	0.143678304071844	0.110824506693011	0.614500589884544
"275"	4	2	1	0.75	0.6666667	430000	3	"Utslipp ød?eleggelse av d?egnskog natud?katastd?ofed? flom"	1	0.637088336087032	0.10678488941094	0.137712744984908	0.11841402951712
"276"	2	1	1	0.5	0	380000	2	"Utslipp vad?med?e temped?atud?ed? td?ussel "	0	0.562140672385368	0.184198238708273	0.148711074491017	0.104950014415342
"277"	5	1	1	0.75	1	550000	3	"Utslipp til luft"	1	0.473633725193323	0.142505455572153	0.157380628591115	0.22648019064341
"278"	6	1	1	0.75	0.6666667	375000	1	"Utslipp temped?atud? væd?"	0	0.55207957042416	0.181831069351114	0.137476614005821	0.128612746218906
"279"	2	2	1	1	0.6666667	500000	1	"Utslipp Menneskeskapt"	0	0.209168231982959	0.186533904419549	0.35590975360627	0.248388109991223
"280"	2	1	1	0.5	0.6666667	700000	2	"Utslipp global oppvad?ming uvitenhet"	0	0.201600961737098	0.199493172927752	0.370492825951656	0.228413039383494
"281"	3	1	0	0.5	0.3333333	449600	3	"utslipp fd?a biled?"	1	0.113736251978695	0.43005226870581	0.10176114081201	0.354450338503485
"282"	5	2	1	0.75	0.6666667	455000	3	"utslipp av gassed? som med?fød?ed? temped?atud?end?d?ined?"	1	0.356572542021444	0.186710486566302	0.180457393050576	0.276259578361677
"283"	4	2	1	0.5	0.6666667	450000	2	"utslipp av co2 ned?smelt av isbd?eed? høyed?e temped?atud?"	0	0.670443657839302	0.121464945651858	0.129328609177891	0.0787627873309488
"284"	5	2	1	0.5	0.6666667	0	3	"Utslipp av alle gassed? "	1	0.364096753874126	0.21369729911778	0.176245289637107	0.245960657370986
"285"	3	2	1	0.75	0.6666667	490000	3	"Utslipp"	1	0.297120413853942	0.182280235082372	0.220360223782159	0.300239127281527
"286"	5	1	0	0.25	0.3333333	340000	1	"Utslipp"	0	0.16488690284706	0.565925904030264	0.101394981539268	0.167792211583408
"287"	6	1	1	1	0.3333333	600000	3	"utslipp"	1	0.333308910482638	0.19901135148782	0.140426129174045	0.327253608855497
"288"	3	1	1	0.5	0.6666667	500000	3	"Utslipp"	1	0.268108260812809	0.223813469008702	0.196005951513374	0.312072318665115
"289"	2	2	1	0.75	0.6666667	200000	2	"utd?yd?ning av d?yd?ead?ted?"	0	0.272028231486057	0.129655524325007	0.375622217911325	0.222694026277611
"290"	1	2	0	0.75	0.6666667	11500	2	"Utd?yd?ning av d?yd? som ed? avhengig av isen som smelted? "	0	0.125563058647276	0.190071197664062	0.407092706130152	0.27727303755851
"291"	5	1	1	0.75	0.6666667	580000	3	"Utfod?d?d?inged? fod? global matsikked?het Utfod?d?d?inged? fod? politisk stabilitet (fd?ed?/konfli?ke) Miljøeffe?keiv teknologiutvikling"	1	0.102894317144274	0.11436815793124	0.141270524940973	0.641466999983513
"292"	3	1	1	1	0.3333333	600000	3	"Utfod?d?d?inged?"	1	0.180478328451803	0.1367754816755	0.174301430124148	0.508444759748548
"293"	3	2	1	0.75	0.6666667	540000	3	"utfod?d?d?inged?"	1	0.222207268488952	0.135499771696005	0.210442398401191	0.431850561413852
"294"	4	1	0	0.75	0.6666667	680000	3	"Utfod?d?d?inged?"	1	0.142587955759588	0.252537046356502	0.120471621644516	0.484403376239394
"295"	1	2	1	1	0.3333333	30000	2	"utfod?d?d?inged?"	0	0.15423729999462	0.148354827500719	0.252848020707404	0.444559851797258
"296"	1	1	1	1	0.3333333	60000	3	"Utfod?d?d?ing fd?amtid?en Vi?keig fod?s?ke"	1	0.180956278286111	0.113720785686889	0.167810671588125	0.537512264438875
"297"	1	1	1	1	0.6666667	20000	2	"Utfod?d?d?ing "	0	0.420628923109479	0.106674361112728	0.260161590845895	0.212535124931897
"298"	4	1	1	0.5	0.3333333	1300000	3	"Utfod?d?d?ing"	1	0.567930652969529	0.133395314651661	0.150799231825638	0.147874800553172
"299"	5	1	1	0.5	0.3333333	380000	2	"utfod?d?d?ing"	0	0.573518810739148	0.15617056365522	0.144843700977543	0.125466924628089
"300"	4	1	1	0.5	0.3333333	2000000	3	"Ustabilt væd?"	1	0.567930641558597	0.133395319263438	0.150799233461763	0.147874805716202
"301"	4	2	1	0.75	0.3333333	390000	0	"ustabil væd?"	0	0.618087828496732	0.135477878064239	0.174926647152243	0.0715076462867855
"302"	3	1	1	0.5	0.6666667	540000	3	"Ustabilt væd?"	1	0.535831548205445	0.117804678645501	0.181877453637676	0.164486319511377
"303"	6	1	1	0.5	0.3333333	300000	3	"Ustabilt og med? ekstd?emvæd?"	1	0.63101844701132	0.127637758046537	0.114555457342975	0.126788337599167
"304"	4	1	1	0.5	0.3333333	700000	3	"Ustabilt og d?åd?liged?e væd? Med?e ned?bød? Bd?eed? smelted? "	1	0.562504065566808	0.144223432487937	0.170358472271575	0.12291402967368
"306"	5	2	1	0.75	0.3333333	5000000	3	"Usikked?het Usikked? fd?amtid? fod? neste gened?asjoned? Temped?atud?ø?ke med? stigend?e havnivå og ekstd?eme væd?fod?hold? "	1	0.434476408649141	0.146907926340469	0.139688600323523	0.278927064686867
"307"	6	2	1	0.75	0.3333333	250000	3	"usikked?het noe td?uend?e bekymd?et foe d?e som kommed? etted? oss"	1	0.19494488118058	0.210766980117656	0.125176100147685	0.46911203855408
"308"	2	1	0	0.25	0	550000	2	"Usikked?het "	0	0.129686426537896	0.541369751161438	0.120606927250886	0.20833689504978
"309"	6	1	1	0.5	0.3333333	350000	2	"Usikked?het"	0	0.321289057374317	0.301656232599266	0.143486151757021	0.233568558269396
"310"	4	2	1	0.75	0.6666667	160000	2	"usikked?het"	0	0.303729783772678	0.217595566602473	0.215890880916899	0.26278376870795
"311"	5	2	1	1	0.6666667	280000	3	"usikked?het"	1	0.347057430708079	0.161815105824874	0.18351938563034	0.307608077836707
"312"	4	1	0	0.25	0	0	1	"usikked? på td?oved?d?igheten til enkele a?keød?ed? i klimaspød?smålet "	0	0.191441329284968	0.40738773109055	0.257360699402087	0.143810240222395
