"X"	"age"	"gender"	"humanmade"	"concern"	"efficacy"	"income"	"edu3"	"translation"	"univdummy"	"theta1"	"theta2"	"theta3"	"theta4"
"166"	165	4	2	1	0.75	0.6666667	540000	3	"Heitari / wetter veður "	1	0.0688729670100225	0.840046915780797	0.0477982578785939	0.0432818593305866
"167"	166	3	1	1	0.5	0.3333333	720000	3	"Warmer Wetter Wilders "	1	0.0752797577521099	0.810047287924366	0.056147341739594	0.0585256125839303
"168"	167	4	2	0	0.5	0.6666667	620000	3	"Warmer Wetter og meira ofbeldi veður "	1	0.067640579216718	0.852359401059588	0.0436729478162729	0.0363270719074208
"169"	168	4	1	1	0.5	0.3333333	1200000	2	"Warmer Wetter og meira Extreme Weather "	0	0.0605125785449761	0.865230173912921	0.0361603648328738	0.0380968827092289
"170"	169	5	1	1	1	0.6666667	1200000	3	"Warmer Wetter Climate (fyrir okkur) meira Extreme Weather "	1	0.0980078218971915	0.699109468255636	0.0950172980551059	0.107865411792067
"171"	170	5	1	0	0.5	0.3333333	0	3	"Hlýrri veður --- ah yndislegt "	1	0.110602156242499	0.715435811043996	0.0902072615122645	0.0837547712012407
"172"	171	5	1	0	0.25	0.3333333	0	3	"hlýrri veður og rigning "	1	0.0917304094018098	0.781199819104249	0.0627706946339234	0.0642990768600182
"173"	172	5	1	0	0.25	0.3333333	600000	3	"Warmer Veður Meira Úrkoma Noregur vinnur aftur "	1	0.140377494065969	0.577162056536914	0.143528154657	0.138932294740117
"174"	173	4	1	0	0.25	0.6666667	1500000	3	"Heitari vera meira rigning "	1	0.137772493014342	0.622233497325906	0.122158014213045	0.117835995446707
"175"	174	4	1	1	0.75	0	750000	3	"Hlýrri veður hærra vatnsborð meira öfgafullt veður meira innflytjenda "	1	0.0406200489390187	0.903182620687295	0.0255266941807551	0.0306706361929315
"176"	175	5	1	0	0.5	0.3333333	300000	2	"Hlýrri veðri "	0	0.120581043857267	0.706329657026783	0.0925450312522413	0.0805442678637087
"177"	176	4	2	1	0.75	0.3333333	1000000	3	"hlýrri veðri "	1	0.0820817696046161	0.795623587945087	0.0611636200023886	0.0611310224479083
"178"	177	4	2	1	0.5	0.3333333	500000	3	"Warmer Winters og Wetter Summers "	1	0.0688013017337022	0.839779461234599	0.0435447436446052	0.0478744933870931
"179"	178	2	2	1	0.25	0.3333333	300000	3	"Heitari vetrar "	1	0.0907223695651222	0.778017749183466	0.0638840436415825	0.0673758376098293
"180"	179	4	2	1	0.75	0.6666667	300000	3	"Hotter Wilder og Wetter Climate "	1	0.0688729617077742	0.84004690750944	0.0477982648955754	0.04328186588721
"181"	180	1	2	1	0.5	0.3333333	0	3	"Heitari hitastig en áður "	1	0.146825690033333	0.618425251594943	0.124478965047443	0.11027009332428
"182"	181	5	2	1	0.75	0.6666667	600000	2	"Heitari sumar colder vetrar "	0	0.0729549176780364	0.842210604603729	0.0448686908061761	0.0399657869120586
"183"	182	5	1	1	0.5	0.6666667	750000	3	"Heitari á jörðinni "	1	0.179863734142718	0.526367413186368	0.153382994813142	0.140385857857772
"184"	183	5	2	1	0.5	0.6666667	640000	3	"Hlýrri og wetter og stormar "	1	0.0673829099155464	0.85114414182843	0.0402246468991403	0.0412483013568831
"185"	184	1	1	1	0.25	0.3333333	30000	2	"Hlýrri og wetter loftslag "	0	0.0927840329963775	0.775193760321751	0.0675734716545364	0.0644487350273346
"186"	185	5	1	0	0.25	0.3333333	500000	2	"Hlýrri og wetter. "	0	0.122821561567996	0.70995456451491	0.0862777934448018	0.0809460804722921
"187"	186	3	2	1	0.75	0.6666667	570000	3	"Hlýrri og óstöðugt öfgafullt veður "	1	0.0613205850525559	0.858461688461798	0.0427611192426537	0.0374566072429926
"188"	187	1	1	0	0.25	0.6666667	0	2	"Heitari og meira rigning "	0	0.110314895801892	0.737626586294812	0.0889833235858687	0.0630751943174273
"189"	188	4	2	1	0.75	0.6666667	454000	3	"Hlýrri meira reg og öfgafullt veður "	1	0.0594482182120206	0.865504108014884	0.0391130410765192	0.0359346326965763
"190"	189	3	1	1	0.5	0.3333333	470000	3	"Warmer Climate Bræðsla Polis meira Extreme Weather "	1	0.0570083849268803	0.863520971096243	0.038369159612675	0.0411014843642015
"191"	190	3	2	0	0.25	0.3333333	500000	2	"Hlýrri loftslagsbræðsla af ís "	0	0.165139915343809	0.586512913561836	0.136276973516631	0.112070197577725
"192"	191	2	1	0	0.5	0.3333333	450000	2	"Hlýrri loftslag á Pólverja ísbræðslunni "	0	0.138551047411073	0.635616969717503	0.129081109216973	0.0967508736544509
"193"	192	4	2	1	0.5	0.3333333	750000	3	"Hlýrri loftslag í sumar "	1	0.0721915316747493	0.831012559375947	0.0461974019877806	0.0505985069615227
"194"	193	6	2	1	0.5	0.3333333	225000	2	"hlýrri loftslag minna snjór meira rigning "	0	0.0523883135802053	0.894139547520963	0.0246768535776266	0.0287952853212047
"195"	194	3	2	0	0.5	0.3333333	310000	2	"Hitari Climate Meir Úrkoma Mengun "	0	0.177889901440008	0.574499548115051	0.140367258471859	0.107243291973083
"196"	195	3	1	1	0.75	0.3333333	700000	2	"Warmer Climate Foundation fyrir mikla sársauka af neikvæðum mengun "	0	0.18510489309785	0.469507614268027	0.173762241570711	0.171625251063412
"197"	196	5	1	1	0.5	0.3333333	400000	2	"hlýrri loftslag "	0	0.100896188864212	0.757526948503009	0.0691485106941991	0.0724283519385792
"198"	197	4	2	1	0.75	0	430000	3	"Hlýrri meðaltal hitastig sterkari stormar minniháttar munurinn á árstíðum í Noregi Melting Pólverja Meira rigning enda köldu vetrar og þurrt sumar Flóð dauðsföll vegna þess að stormur sjávar stig rís aðeins neikvæðar hluti "	1	0.0789307461229512	0.766149540653644	0.077056880125379	0.0778628330980259
"199"	198	1	1	1	0.25	0.3333333	0	2	"Warmer (getur verið góður freezer mæ Ejøle hér norður) "	0	0.192619554836304	0.217004028081709	0.341396551468053	0.248979865613934
"200"	199	5	1	1	0.75	0.6666667	250000	3	"Hotter - meira Extreme Weather "	1	0.0709635627234465	0.828626936760604	0.0516054919774964	0.0488040085384528
"201"	200	5	1	0	0.75	0.6666667	420000	2	"Warmther. "	0	0.257838853919784	0.195613539634831	0.338710665339358	0.207836941106027
"202"	201	3	1	1	0.75	0.6666667	575000	3	"Warmther. "	1	0.222020158306767	0.263742392059665	0.298410498834345	0.215826950799223
"203"	202	4	1	1	0.5	0.3333333	650000	0	"Warmther. "	0	0.277720662452885	0.246036111150094	0.271419251988607	0.204823974408413
"204"	203	4	1	0	0.25	0	650000	2	"Warmther. "	0	0.257742942021171	0.179760375795869	0.303502555063497	0.258994127119463
"205"	204	5	1	0	0.5	0.3333333	450000	2	"Warmther. "	0	0.259747768115652	0.195842383358007	0.312562806890127	0.231847041636214
"206"	205	3	2	1	0.75	0.3333333	0	2	"Warmther. "	0	0.237396511463939	0.289058398748473	0.268031502500301	0.205513587287288
"207"	206	3	1	1	0.5	0.6666667	450000	2	"Warmther. "	0	0.246400868835776	0.257459856098227	0.28685594402472	0.209283331041276
"208"	207	4	2	1	0.75	1	180000	2	"Warmther. "	0	0.248806785221735	0.319509120349028	0.26358134648975	0.168102747939487
"209"	208	3	2	1	0.75	0.6666667	450000	3	"Warmther. "	1	0.22600046891354	0.307336221505642	0.269936195933174	0.196727113647643
"210"	209	2	2	0	0.75	0.3333333	270000	1	"hita loftslag "	0	0.142536576456202	0.653944321586836	0.123013841922212	0.0805052600347501
"211"	210	2	1	1	0.75	0.3333333	450000	2	"Heitt vatn flóð "	0	0.0829218587184487	0.791657304624226	0.0672574538280792	0.0581633828292465
"212"	211	5	2	1	0.75	0.3333333	800000	3	"heitt stormur lítill matur til íbúa heimsins "	1	0.188056238060803	0.311248587256343	0.234190713307819	0.266504461375035
"213"	212	6	2	1	1	0.3333333	350000	1	"Hita sumar mikið úrkomu "	0	0.131134825760324	0.713946000313605	0.0829938069395032	0.0719253669865677
"214"	213	3	2	1	0.5	0.6666667	430000	3	"Heitt snjóbræðsla "	1	0.115429413217666	0.706817035650768	0.0943857154037829	0.0833678357277828
"219"	218	6	1	0	0.5	0	370000	1	"Hlýrri styttri vetrar meira Uvæer Storm oversvint osfrv "	0	0.10118710825909	0.782451053338225	0.0585180246106248	0.0578438137920601
"220"	219	3	2	1	0.5	0.3333333	0	3	"Varmare Ver Meir Storm / Rigning og náttúruhamfarir "	1	0.0711688201103119	0.830899501505021	0.0478326125285406	0.0500990658561263
"221"	220	5	2	1	0.75	0.6666667	0	1	"Heitari "	0	0.127000403378495	0.714186630999054	0.0886210180929648	0.0701919475294865
"222"	221	3	1	1	0.75	0.3333333	330000	3	"Varanleg breyting á hitastigi og úrkomu en það er eðlilegt "	1	0.131742644257399	0.540319780621347	0.149161848281623	0.178775726839631
"223"	222	2	2	0	0.5	0.3333333	450000	3	"Erfitt að segja hvað loftslagsbreytingar koma af! "	1	0.231467239209846	0.0843025927615514	0.424358986607881	0.259871181420721
"224"	223	6	1	1	0.75	0.3333333	350000	3	"Erfitt að snúa en hugsanlega þrátt fyrir mjög sterk efnahagslega sveitir gegn "	1	0.235126217715076	0.161563427432269	0.277066025653854	0.326244329198801
"225"	224	5	1	1	0.75	0.3333333	700000	3	"Erfitt að tengjast mikilvægum með góðum upplýsingum "	1	0.247400398219849	0.253470395034021	0.265484500497464	0.233644706248666
"226"	225	3	2	1	0.75	0.6666667	0	2	"Erfitt orð til að skilja "	0	0.233528040166987	0.139833814174153	0.384800067256448	0.241838078402411
"227"	226	4	1	1	0.75	0.3333333	200000	3	"Erfitt "	1	0.216958168405542	0.276694605823275	0.273284400537507	0.233062825233676
"228"	227	2	2	0	0.5	0.3333333	0	2	"erfitt "	0	0.260088200979469	0.18415576961973	0.337667969511796	0.218088059889005
"229"	228	2	1	0	0.25	0	480000	3	"Vatnsborðið rís upp "	1	0.183225681466969	0.344868200332434	0.231335119633665	0.240570998566931
"230"	229	4	1	0	0.25	0.3333333	500000	3	"Vatnsborð "	1	0.154220460135984	0.573143798020293	0.142290465685072	0.13034527615865
"231"	230	2	1	1	0.75	0	500000	2	"vatnsborð "	0	0.132685251977759	0.608617335280728	0.135073169580411	0.123624243161102
"232"	231	3	2	1	0.75	0.6666667	150000	2	"Vatnsstig hækkar "	0	0.125043738990917	0.688171119841117	0.105799140749835	0.0809860004181306
"234"	233	4	2	0	0.25	0.3333333	1200000	3	"Vatnið rís mikið af vatni og motions sem röð af vatni "	1	0.186011437714556	0.474045219707741	0.179668756778643	0.16027458579906
"235"	234	1	1	0	0.25	0.3333333	400000	2	"Vatn jókst öfgafullt veður og breytingar á ýmsum landfræðilegum loftslagi jarðar hefur alltaf verið að breytast en við verðum að sýna virðingu fyrir náttúruöflunum til að takmarka losun og halda náttúrunni hreinasta mögulegt "	0	0.215174307726006	0.234511773852108	0.296551788169405	0.25376213025248
"236"	235	4	1	0	0.5	0.3333333	600000	2	"Vatn vindur rigning "	0	0.10020516397804	0.762046481585159	0.0744279552324477	0.0633203992043534
"237"	236	4	2	1	0.75	0.6666667	550000	3	"Vatn Hurricane Disaster Death "	1	0.109289517753694	0.72027512023358	0.0916088126902927	0.078826549322433
"238"	237	2	2	0	0.25	0	460000	3	"Vatn CO2. "	1	0.152127132530514	0.572648824580717	0.141803688743634	0.133420354145135
"239"	238	2	2	1	0.75	0.3333333	300000	3	"Vatn (flóð aukið sjávarmáli) "	1	0.0621011648694668	0.849216658813317	0.0457154881370999	0.0429666881801164
"240"	239	3	1	0	0.5	0.3333333	400000	2	"Vatn "	0	0.168134447295177	0.531778464911906	0.170815188546199	0.129271899246718
"241"	240	5	1	1	0.75	0.3333333	550000	3	"Storm Hitastig Breyta náttúruhamförum "	1	0.117916391447532	0.702999215494664	0.0892185515294361	0.0898658415283685
"242"	241	5	2	1	1	0.3333333	600000	3	"Stormur stormur ómeðhöndluð hitastig hækkun "	1	0.0557846934571698	0.86856130689	0.0377143389717458	0.0379396606810845
"243"	242	3	2	1	0.75	0.6666667	350000	3	"Stormar og eyðilegging "	1	0.0863395624232786	0.787090796285283	0.0685852728216427	0.0579843684697959
"244"	243	5	2	1	0.75	0.3333333	480000	2	"Storm náttúruhamfarir "	0	0.0868561463857307	0.799603583327558	0.0572505859919742	0.056289684294737
"245"	244	4	2	1	0.5	0.3333333	275000	1	"Stormur mildur vetrar ísbræðsla "	0	0.0822913718364002	0.827171991753247	0.0460592959516523	0.0444773404587011
"246"	245	4	2	1	0.5	0.6666667	450000	3	"Stormar hærri hitastig vistuð !! Eitthvað ætti að vera gert allir geta gert eitthvað til að draga úr loftslagsbreytingum "	1	0.17367758876182	0.216469319534248	0.309396220610854	0.300456871093078
"247"	246	3	1	1	0.5	0.3333333	800000	2	"Stormur flóð hörmungar tími mengunar Kína "	0	0.160878935102702	0.565168052619958	0.133796494583297	0.140156517694042
"248"	247	4	2	1	0.75	0.3333333	454000	3	"Stormur Flood Ocean rís upp "	1	0.111793986904428	0.678454049270124	0.0989581980899181	0.11079376573553
"249"	248	5	2	1	0.75	0.3333333	440000	3	"Stormar flóð "	1	0.0790238834763668	0.80761024718516	0.0553013216200653	0.058064547718408
"250"	249	5	1	1	0.5	0.3333333	800000	2	"Stark "	0	0.213442856223501	0.210524380374364	0.282762342482578	0.293270420919557
"251"	250	4	2	0	0.75	0.3333333	450000	3	"Stark "	1	0.206367708132999	0.153830398797804	0.353501335937221	0.286300557131977
"252"	251	6	1	0	0.5	0.3333333	250000	2	"Stark "	0	0.225632881830572	0.145386178965079	0.332418726689159	0.296562212515191
"253"	252	4	1	1	0.25	0.3333333	650000	3	"Stark "	1	0.202068069949798	0.208488951127278	0.276079867175443	0.313363111747481
"254"	253	2	1	1	0.75	0.3333333	420000	2	"Stark "	0	0.198478299372186	0.158061878098621	0.351529799916297	0.291930022612895
"255"	254	5	2	1	0.5	0.3333333	600000	2	"Stark "	0	0.220155037947153	0.250940218493842	0.258384905737334	0.270519837821672
"256"	255	3	2	1	0.75	0.3333333	510000	3	"Stark "	1	0.194938733227533	0.220717206678653	0.301173773328123	0.28317028676569
"257"	256	5	2	1	1	0.6666667	600000	3	"Stark "	1	0.197814299992258	0.257239815337547	0.293228678055072	0.251717206615123
"258"	257	6	1	0	0.5	0.3333333	480000	3	"Stark "	1	0.209896637761212	0.153929835905916	0.325751366115092	0.31042216021778
"259"	258	3	2	1	0.75	0.3333333	0	3	"Stark "	1	0.194938733227533	0.220717206678653	0.301173773328123	0.28317028676569
"260"	259	4	2	1	0.75	0.3333333	200000	3	"Stark "	1	0.196497512554444	0.238334990454206	0.284318500861639	0.280848996129711
"261"	260	3	1	1	1	0.3333333	675000	3	"Stark "	1	0.180431230715006	0.177190283244862	0.344464926879099	0.297913559161033
"262"	261	4	2	1	0.5	0.6666667	500000	2	"Stark "	0	0.225961704902174	0.238993346999308	0.283405512098634	0.251639435999885
"263"	262	5	1	1	0.75	0	1000000	1	"Stark "	0	0.215375664567868	0.190050945250978	0.295610280251123	0.298963109930031
"264"	263	5	1	1	0.75	0.3333333	810000	3	"Stark "	1	0.19135926598191	0.215257198783362	0.292614288586179	0.300769246648549
"265"	264	5	2	1	0.5	0.3333333	350000	1	"Stark "	0	0.237428379175034	0.239883977770434	0.263871988015067	0.258815655039466
"266"	265	5	2	1	0.75	0.3333333	0	2	"Stark "	0	0.213672581810162	0.245631639160825	0.274197320137368	0.266498458891645
"267"	266	5	2	1	0.75	0.3333333	365000	1	"Stark "	0	0.230432878908888	0.234670094657941	0.280013279981316	0.254883746451855
"268"	267	4	1	1	0.75	0.3333333	480000	3	"Stark "	1	0.189375423998493	0.198413948399217	0.309440958151366	0.302769669450924
"269"	268	4	1	1	0.75	0.3333333	850000	3	"Stark "	1	0.189375423998493	0.198413948399217	0.309440958151366	0.302769669450924
"270"	269	2	1	1	1	0.6666667	310200	3	"Óvæntar afleiðingar "	1	0.18054441450011	0.143241623839707	0.440134456180596	0.236079505479587
"272"	271	2	1	1	0.5	0.6666667	343200	1	"Óhæfanleg fall af tellus aka heiminn eins og við vitum það í dag óafturkræf breyting á loftslagi - við erum seint og ekki þora að grípa til mikillar ráðstafana sem lækkað verð fyrir rafbíla til allra í Noregi banna dísel / bensín bíla sem endar með olíu og einbeita sér að endurnýjanlegum Orka "	0	0.212756216404853	0.0674721064540879	0.475137195961951	0.244634481179108
"274"	273	4	1	1	0.75	0.3333333	450000	2	"Þróun í löndum eins og Kína og Indlandi breytist í Noregi meðal núll í tengslum við "	0	0.235589218773149	0.0901136681060272	0.429387588662963	0.244909524457861
"275"	274	4	2	1	0.75	0.6666667	430000	3	"Losun eyðileggingu regnskógar náttúruhamfarir flóð "	1	0.061747068332937	0.859460998289649	0.0411900162984764	0.0376019170789373
"276"	275	2	1	1	0.5	0	380000	2	"Losun heitari hitastig ógn "	0	0.0737960216307607	0.818789894139733	0.0522253189137813	0.0551887653157251
"277"	276	5	1	1	0.75	1	550000	3	"Losun til lofts "	1	0.149322337362656	0.551964924742851	0.163027280154153	0.135685457740339
"279"	278	2	2	1	1	0.6666667	500000	1	"Losun manna "	0	0.221625946934549	0.409313356672428	0.233047613239952	0.13601308315307
"280"	279	2	1	1	0.5	0.6666667	700000	2	"Losun Global Warming Findorance "	0	0.090835820407101	0.783130719500891	0.0692622052028908	0.0567712548891167
"281"	280	3	1	0	0.5	0.3333333	449600	3	"Losun frá bílum "	1	0.200583535614486	0.177863764322201	0.387536536778987	0.234016163284327
"282"	281	5	2	1	0.75	0.6666667	455000	3	"Losun lofttegunda sem valda hitastigi "	1	0.149142735099075	0.559948177122161	0.167641375243092	0.123267712535672
"283"	282	4	2	1	0.5	0.6666667	450000	2	"Losun CO2 Melting jöklahita "	0	0.0995746437134171	0.776264792885387	0.0658308405656905	0.0583297228355056
"284"	283	5	2	1	0.5	0.6666667	0	3	"Losun allra lofttegunda "	1	0.11861849409384	0.706846054416036	0.0891541807496205	0.0853812707405031
"285"	284	3	2	1	0.75	0.6666667	490000	3	"Losun "	1	0.129473962106021	0.647490186625129	0.124160158226371	0.0988756930424785
"286"	285	5	1	0	0.25	0.3333333	340000	1	"Losun "	0	0.211075105815448	0.458810653205924	0.183017995671917	0.147096245306711
"287"	286	6	1	1	1	0.3333333	600000	3	"losun "	1	0.119727418262532	0.653308165946208	0.115867677983856	0.111096737807403
"288"	287	3	1	1	0.5	0.6666667	500000	3	"Losun "	1	0.142050993616345	0.595637872661649	0.141935147063985	0.12037598665802
"290"	289	1	2	0	0.75	0.6666667	11500	2	"Útrýmingu dýra sem ráðast á ísinn sem bráðnar "	0	0.182291058059274	0.379623963437294	0.30434253146281	0.133742447040622
"291"	290	5	1	1	0.75	0.6666667	580000	3	"Áskoranir fyrir alþjóðlegt matvælaöryggisviðfangsefni fyrir pólitískan stöðugleika (friður / átök) Umhverfisvæn tækniþróun "	1	0.176327424875693	0.343100884868816	0.227985296154234	0.252586394101257
"292"	291	3	1	1	1	0.3333333	600000	3	"Áskorun "	1	0.117445225638244	0.642264023292287	0.13014242312046	0.110148327949008
"293"	292	3	2	1	0.75	0.6666667	540000	3	"áskorun "	1	0.113795125320862	0.70077175973816	0.101983299563734	0.0834498153772442
"294"	293	4	1	0	0.75	0.6666667	680000	3	"Áskorun "	1	0.150540028958041	0.566470177342893	0.166491941352769	0.116497852346297
"295"	294	1	2	1	1	0.3333333	30000	2	"áskorun "	0	0.129297046557139	0.635231741315759	0.136683205992875	0.0987880061342268
"296"	295	1	1	1	1	0.3333333	60000	3	"Áskorun framtíðar mikilvægar rannsóknir "	1	0.0974234679965712	0.707772639248513	0.108975724765664	0.0858281679892519
"297"	296	1	1	1	1	0.6666667	20000	2	"Áskorun "	0	0.137913875759327	0.593348932478719	0.164103559655072	0.104633632106882
"298"	297	4	1	1	0.5	0.3333333	1300000	3	"Áskorun "	1	0.117708017900677	0.675134123713303	0.101723515307329	0.105434343078692
"299"	298	5	1	1	0.5	0.3333333	380000	2	"áskorun "	0	0.124911869192793	0.682537790355235	0.0953272187187269	0.0972231217332453
"300"	299	4	1	1	0.5	0.3333333	2000000	3	"Óstöðugt veðrið "	1	0.0889615962021462	0.770841410581587	0.0676809469657206	0.0725160462505457
"301"	300	4	2	1	0.75	0.3333333	390000	0	"Óstöðugt veðrið "	0	0.10783531023677	0.770066196530861	0.0670338401874902	0.0550646530448783
